"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
7677,172.938868455102,0.80611345389186,0.747234097694467,1.91929179984852,4.97297297297297
7678,173.171008958526,0.809508865948807,0.750217780548933,1.93535798956444,4.97395833333333
7679,185.018314927393,0.811401315345543,0.749948778762638,1.93974294625149,4.97474747474747
7680,185.810240914072,0.813225166591094,0.751891919274409,1.9453039407119,4.97512437810945
7681,186.391242288938,0.81516122555545,0.753891934097331,1.94761605630069,4.9748743718593
7682,182.327391648415,0.814285017752454,0.755676518513204,1.95067229639047,4.9746192893401
7683,188.530944187446,0.81189652073462,0.75559842195539,1.94909450918545,4.97524752475248
7684,187.808649688415,0.812462410540158,0.757980394278352,1.95411860865081,4.97536945812808
7685,182.643082269046,0.806821355808162,0.745871059146588,1.9294772000404,4.9748743718593
7686,164.540466816794,0.812317794129943,0.741587855464532,1.92642983849047,4.97474747474747
7687,163.96351091509,0.808437785646973,0.738630150521626,1.91494951315367,4.9748743718593
7688,167.872717183573,0.807875264373104,0.737483065212141,1.91440728596712,4.975
7689,172.731934391429,0.805878952768733,0.737412584078113,1.91575731670271,4.975
7690,171.696059125613,0.810572316082566,0.740232389790742,1.92567542373036,4.97572815533981
7691,185.753065661157,0.816721145129671,0.741659942426625,1.93216076696848,4.97695852534562
7692,197.611657491921,0.818929868259489,0.744780993484073,1.9369801512547,4.9780701754386
7693,198.523108271857,0.82134997023183,0.747434921222212,1.93792964117946,4.97844827586207
7694,196.903519609514,0.824078838593381,0.748387381042456,1.94081656142134,4.97899159663865
7695,204.036803780498,0.828463334031297,0.747594046499553,1.94149988106805,4.97933884297521
7696,207.172430746348,0.82552500731142,0.747159246941854,1.93749469104999,4.97967479674797
7697,211.095765990403,0.826555122293469,0.747324199498274,1.93625500058121,4.9800796812749
7698,209.814600570357,0.821786448404513,0.74968229472289,1.94006275756619,4.9802371541502
7699,202.832444259326,0.822509580957496,0.750292951304439,1.94169154109409,4.9800796812749
7700,210.5365042282,0.822841013114619,0.748235578280405,1.94095741867403,4.98031496062992
7701,226.459042676552,0.819643273321943,0.747453775401064,1.94132310087296,4.9809885931559
7702,200.606519907442,0.819917674933499,0.743161923969178,1.92897579717173,4.9811320754717
7703,210.368383514282,0.817923251509277,0.746576439092861,1.93070128474578,4.98194945848376
7704,221.645618430043,0.820230914007345,0.748724203799092,1.93586710158349,4.98327759197324
7705,234.764129674942,0.820443829147859,0.747439917955004,1.93345159645234,4.98397435897436
7706,220.369562944335,0.820753557241275,0.745404978804439,1.93385528427741,4.98422712933754
7707,217.106715281234,0.822013129508146,0.743220129370866,1.9307564362243,4.98511904761905
7708,216.392413699224,0.82274785190528,0.74179994168321,1.93236781686922,4.98554913294798
7709,215.315386222111,0.821800808698476,0.741373390553401,1.9320361610165,4.98563218390805
7710,228.103600386329,0.823189024994534,0.740648930291613,1.93607223420296,4.98611111111111
7711,223.383581673366,0.823092989004512,0.740804778239239,1.94042991969521,4.98611111111111
7712,224.156503688982,0.822178713595802,0.741112944931327,1.94107611964685,4.98614958448753
7713,220.446321666296,0.82332669276087,0.74413689378539,1.94398850325452,4.98587570621469
7714,213.18381508026,0.821192788604196,0.742387620920864,1.94315169673984,4.98546511627907
7767,104.161950775849,0.79966595602602,0.738561963223926,1.93020617815535,4.95614035087719
7768,102.455605486344,0.797109292976905,0.738431118890582,1.9266615281774,4.95575221238938
7769,99.9216166855483,0.789971604440464,0.730992356407511,1.91016296969966,4.95327102803738
7770,107.735767185813,0.787165586349707,0.732985071037884,1.91150683310174,4.95454545454545
7771,118.928080022799,0.794462682587306,0.735053810032838,1.91782953329244,4.95726495726496
7772,138.49301146568,0.800606023406205,0.742732672086759,1.9321048583573,4.96153846153846
7773,153.685088227264,0.802322740706491,0.74478632999135,1.93319492283327,4.96376811594203
7774,157.947432633519,0.805288681743688,0.752238178025221,1.94742841751305,4.96598639455782
7775,172.944501432794,0.80002920471479,0.756622781675837,1.9543880432451,4.9685534591195
7776,143.109370490448,0.809866299442025,0.738503872900064,1.91165553647676,4.96987951807229
7777,146.256802833259,0.812915236815707,0.738371750870289,1.9129940729377,4.96987951807229
7778,170.025380373954,0.807090880255975,0.747849346696858,1.92434306914992,4.97252747252747
7779,170.405550927531,0.80917849879654,0.751524189643391,1.93401287862696,4.97368421052632
7780,177.22502396744,0.813334052962608,0.754707263329816,1.94344176449583,4.97474747474747
7781,180.515062566222,0.813014950283568,0.754198030437832,1.94121124646868,4.975
7782,186.035570132919,0.812569756432015,0.752410243854624,1.94560357657668,4.97512437810945
7783,181.563894909943,0.815801561316356,0.756588040746389,1.95181997528809,4.97474747474747
7784,182.458726396064,0.813807341232545,0.757047207535775,1.95263965104541,4.9748743718593
7785,186.24722679604,0.813524670979204,0.756756335898846,1.95107207278841,4.97536945812808
7786,181.949616896196,0.817161436786994,0.757564555800246,1.95454675360181,4.97524752475248
7787,162.912829547357,0.813410146157937,0.74282431257663,1.92573946801235,4.97435897435897
7788,162.925641487825,0.813884586034845,0.740568257567683,1.92470651393512,4.97395833333333
7789,162.305616088792,0.807967845343785,0.738477652956194,1.92020761437386,4.97354497354497
7790,154.474170607067,0.802881627088494,0.735989105339139,1.920234107928,4.97354497354497
7791,161.167459434335,0.808026495951312,0.734643401320907,1.91728011580142,4.9740932642487
7792,168.789642898851,0.811518278374555,0.73790848021761,1.92582243322902,4.97549019607843
7793,184.954755679697,0.815694431404011,0.741180767556799,1.92968645554174,4.97663551401869
7794,193.173034794182,0.819852989879934,0.743133927040272,1.93426337265869,4.97757847533632
7795,194.152074540294,0.824477422354123,0.747014883573918,1.93924256549538,4.97844827586207
7796,198.62289636531,0.826541030956574,0.746713063161181,1.94168120464346,4.97907949790795
7797,204.247850645103,0.828949704301264,0.74777108626734,1.94318258595255,4.97983870967742
7798,213.380169117536,0.825801502677441,0.746599542138518,1.93604112659443,4.98015873015873
7799,214.585959680481,0.826032643980984,0.746352865799208,1.93700633906641,4.98031496062992
7800,213.378699467539,0.821875790994288,0.746935809454567,1.93827270543065,4.98046875
7801,207.047344213386,0.823089275550845,0.747821647926413,1.94013023374502,4.98031496062992
7802,218.640685792941,0.821353007696637,0.748690468042103,1.94552668335241,4.98069498069498
7803,214.527577026207,0.817994513171395,0.745264558718171,1.93748190489943,4.9811320754717
7804,210.807331190094,0.82002730540813,0.74329266054658,1.93091395321445,4.98188405797102
7805,220.43560312705,0.817670012951919,0.747988933228575,1.93288501797349,4.98263888888889
7806,227.620432335523,0.819164347308537,0.748254973136674,1.9342752787938,4.98355263157895
7807,235.81808612588,0.818424514661994,0.748025060201711,1.93323768921793,4.98402555910543
7808,208.954502168619,0.821766817036271,0.743096043302604,1.93087742546665,4.98447204968944
7809,215.77565675763,0.821573787311825,0.741557541780259,1.93317869832121,4.98520710059171
7810,216.34067737835,0.8246818490113,0.741459731025955,1.93101761714847,4.98546511627907
7811,223.470509234762,0.819303521995408,0.742402983324518,1.93000087788363,4.98595505617978
7812,229.855903967513,0.821502393548019,0.740609524850227,1.93534620799675,4.98618784530387
7813,218.572856603272,0.82186483290832,0.739027458835023,1.93972557249099,4.98583569405099
7814,217.518650157158,0.823023334911279,0.740810148269779,1.94221028206632,4.98587570621469
7815,213.814008893942,0.822001094376834,0.742857794995605,1.94404140571005,4.98559077809798
7870,105.351151002097,0.800581670777984,0.739134859592153,1.93088803227272,4.95652173913043
7871,106.87745588887,0.785769074640865,0.73111730544703,1.908557060297,4.95412844036697
7872,114.584230356799,0.785307544594402,0.732543493311163,1.90850690763577,4.95614035087719
7873,133.712995409189,0.798940654718661,0.74240475508524,1.92886936144928,4.9609375
7874,151.014840152721,0.797029769128632,0.743755116092382,1.92935245329294,4.96296296296296
7875,160.26435783865,0.795122213157322,0.747950544165121,1.93805639143165,4.96551724137931
7876,175.853949696799,0.804903171534144,0.753999811504821,1.94856329793029,4.96835443037974
7877,154.72888147082,0.808157595463543,0.749980783138749,1.93338504917623,4.96987951807229
7878,146.198175569794,0.810505262060803,0.74134483359737,1.91438238909967,4.97058823529412
7879,159.65953809295,0.809803247356074,0.739504297824622,1.91728421797681,4.97175141242938
7880,166.994138316439,0.808285052596181,0.750807956908935,1.93490326300566,4.97326203208556
7881,182.253719784286,0.814225354935736,0.75531446318756,1.94388810893863,4.97524752475247
7882,185.154386456283,0.814120635294211,0.753754465105594,1.94337457705704,4.97549019607843
7883,182.362943609578,0.81309389848708,0.755066313909514,1.94474354997801,4.97524752475247
7884,177.037871243734,0.814902557205451,0.757658465165503,1.95365769597892,4.97512437810945
7885,178.886716128223,0.815494524800363,0.756995499587401,1.9530090932821,4.97524752475247
7886,182.058082502311,0.815855561562513,0.758668751138425,1.95174968462902,4.97524752475248
7887,180.138549470542,0.819216226264563,0.761169955846977,1.95533050354002,4.97512437810945
7888,160.644443287026,0.818218435637021,0.753733291737367,1.94399894939321,4.97512437810945
7889,159.211368660485,0.81167494187592,0.741128494920186,1.92420075432839,4.97422680412371
7890,156.178840386016,0.812349359229239,0.740178074621297,1.9230739485214,4.97395833333333
7891,155.512589648612,0.811874744916432,0.73846839708825,1.92523356634368,4.97311827956989
7892,156.11236735383,0.80774120669197,0.73966671894867,1.92908350083789,4.97340425531915
7893,158.787994106277,0.810312620274768,0.737084256438243,1.92615741142795,4.97354497354497
7894,171.743481408029,0.815373844457693,0.740637134878681,1.9265748668603,4.97584541062802
7895,174.366041371303,0.817876327005092,0.742085640184115,1.92924410275287,4.97652582159625
7896,191.469179291178,0.819611912740324,0.741733193636641,1.93786240043781,4.97757847533632
7897,201.721256173155,0.823829440963788,0.746383940485667,1.94008139069733,4.97899159663866
7898,198.966593380394,0.827817659014839,0.746200057556484,1.94256443123782,4.97942386831276
7899,203.799109526306,0.826103224643488,0.747664604267649,1.94639543885713,4.98
7900,219.145766077751,0.823706312107456,0.746351210894341,1.9394380304633,4.98069498069498
7901,220.065210887396,0.826338180701803,0.747814080222116,1.93956692487817,4.98069498069498
7902,219.141290849332,0.823873555666639,0.747727525949476,1.9421105182555,4.98106060606061
7903,216.613762668376,0.822643725443871,0.748726709574008,1.943805365125,4.9809885931559
7904,211.219863043278,0.821272503957646,0.745448015293285,1.94040200526282,4.9811320754717
7905,219.865704050098,0.820473119829152,0.745699120543565,1.94209867415572,4.98181818181818
7906,220.271231024032,0.819748975223239,0.7476799640222,1.93521551861163,4.98269896193772
7907,229.093301333553,0.819820849946507,0.746926091344129,1.93416482637384,4.98344370860927
7908,228.102240445626,0.818567562364646,0.747519590939787,1.93434476166305,4.98360655737705
