"id","x","y","prec","tavg","pop_value","dem_value","pop_10000BC_value","LGM_sat_value","modern_sat_value","LGM_dO_value","modern_dO_value","LGM_sat_velocity","LGM_dO_velocity","FID_1","left","top","right","bottom","X50km_stdev","X50km_range"
335,7265435.42584252,4472440.95924289,72.8479640004231,0.00827770573194761,3.43254331992539,3232.82614910315,0.00126542301378069,-10.8756503503922,-4.57794660783575,-11.687432679475,-14.7293963442319,6.29770374255641,3.0419636647569,0,7240435.42584252,4497440.95924289,7290435.42584252,4447440.95924289,671.246431444246,2785
336,7265435.42584252,4422440.95924289,102.515555839114,-5.35430138592178,0.611992398849152,4812.11343277705,0.000585106887018554,-11.3405492239169,-5.2340220693432,-11.6900140152307,-14.6922820323444,6.10652715457371,3.00226801711374,0,7240435.42584252,4447440.95924289,7290435.42584252,4397440.95924289,528.422444620042,2274
432,7315435.42584252,4722440.95924289,176.556707203566,2.45699501357006,3.65628843064431,3006.52706935053,0.00106859917234773,-5.27448069645213,1.30841553161412,-12.3360876691008,-14.0245916854903,6.58289622806625,1.68850401638952,0,7290435.42584252,4747440.95924289,7340435.42584252,4697440.95924289,621.482959842511,2660
433,7315435.42584252,4672440.95924289,114.056449293323,10.4343753369937,33.7055952818299,1662.9182167517,0.00482714192045995,-6.6167472549157,0.0517638017502635,-11.9760544792696,-14.2039709902621,6.66851105666597,2.22791651099251,0,7290435.42584252,4697440.95924289,7340435.42584252,4647440.95924289,309.648109690143,1739
434,7315435.42584252,4622440.95924289,83.9881104188697,11.7241767285085,70.4930867631435,1351.54020132522,0.00615895996039921,-7.94937596695287,-1.19586481991833,-11.6186064276661,-14.3820623018402,6.75351114703454,2.76345587417412,0,7290435.42584252,4647440.95924289,7340435.42584252,4597440.95924289,267.38230751195,1526
435,7315435.42584252,4572440.95924289,83.0933751745933,1.17140423971395,12.4371424342683,4168.5743581652,0.00102285514859806,-8.9112086936887,-2.17555964155873,-11.384489814433,-14.4783440392067,6.73564905212997,3.09385422477369,0,7290435.42584252,4597440.95924289,7340435.42584252,4547440.95924289,898.021120145915,3877
436,7315435.42584252,4522440.95924289,65.8907919561858,0.92687914135644,10.4847214720063,3344.79835069198,0.00101245479673408,-9.32229189258095,-2.75834457950049,-11.3338779480784,-14.4526823214895,6.56394731308046,3.1188043734111,0,7290435.42584252,4547440.95924289,7340435.42584252,4497440.95924289,514.953826838922,2746
437,7315435.42584252,4472440.95924289,68.5969063480103,-1.7162483393787,1.21549551615617,4235.82823133999,0.000885032832210346,-9.7306365244589,-3.33724710236963,-11.2836032494507,-14.4271915578124,6.39338942208927,3.14358830836172,0,7290435.42584252,4497440.95924289,7340435.42584252,4447440.95924289,565.312122939667,3019
438,7315435.42584252,4422440.95924289,78.3340324990205,-2.58826057919418,0.796767016197202,4760.46837331862,0.000651346616402893,-10.136326789598,-3.91238657931683,-11.2336553519548,-14.4018664920042,6.22394021028117,3.16821114004943,0,7290435.42584252,4447440.95924289,7340435.42584252,4397440.95924289,703.807817597063,3293
439,7315435.42584252,4372440.95924289,106.945060253993,-7.97311123357619,NA,4683.06841434514,0.000338450211417862,-10.3260688061296,-4.26339127459564,-11.2924699466181,-14.3310816044928,6.06267753153395,3.03861165787466,0,7290435.42584252,4397440.95924289,7340435.42584252,4347440.95924289,710.830470082343,3031
534,7365435.42584252,4722440.95924289,137.760135258717,5.67734426963632,10.2830691135585,2092.82466480612,0.00109427583533595,-4.63841446537744,1.96565229135204,-12.1792508671095,-13.7993943554403,6.60406675672948,1.62014348833075,0,7340435.42584252,4747440.95924289,7390435.42584252,4697440.95924289,674.623170392738,2832
535,7365435.42584252,4672440.95924289,91.4889452877236,12.0484667282363,12.7925153248663,1241.1882339441,0.00340635885911515,-5.83944804962895,0.858667895767692,-11.7729873292764,-13.9379510976862,6.69811594539664,2.16496376840981,0,7340435.42584252,4697440.95924289,7390435.42584252,4647440.95924289,162.520871125733,1244
536,7365435.42584252,4622440.95924289,69.9461035116913,12.3585355276418,72.7672282339237,1247.1100876429,0.00484973836400416,-7.03185787940713,-0.240368044620636,-11.3696408764004,-14.0755129640673,6.79148983478649,2.70587208766687,0,7340435.42584252,4647440.95924289,7390435.42584252,4597440.95924289,25.4289996590643,182
537,7365435.42584252,4572440.95924289,53.6618143140506,11.734322668248,50.4511762693371,1492.65338026062,0.00131759879470457,-7.88578655062642,-1.09833755706721,-11.0867608244589,-14.1523269083182,6.78744899355921,3.06556608385935,0,7340435.42584252,4597440.95924289,7390435.42584252,4547440.95924289,520.48122478273,3287
538,7365435.42584252,4522440.95924289,52.2882246053888,5.39231725374123,13.2058541480952,3123.80499457899,0.00140210653458841,-8.23687406752028,-1.59911060984058,-10.9829214417058,-14.1386111538328,6.6377634576797,3.15568971212697,0,7340435.42584252,4547440.95924289,7390435.42584252,4497440.95924289,553.785436051035,3039
539,7365435.42584252,4472440.95924289,45.1654147385945,4.06308566752015,2.36309138598619,3449.14868527207,0.00140051312932678,-8.58562269852561,-2.09654759690348,-10.8797738194264,-14.1249867713929,6.48907510162213,3.24521295196655,0,7340435.42584252,4497440.95924289,7390435.42584252,4447440.95924289,618.383087156996,3139
540,7365435.42584252,4422440.95924289,53.0607108891466,-1.26724443944699,17.9978985294511,3149.08411490485,0.00111513534641103,-8.93210435527908,-2.59075108929043,-10.7772966886789,-14.111450951664,6.34135326598865,3.33415426298514,0,7340435.42584252,4447440.95924289,7390435.42584252,4397440.95924289,622.350234983886,3312
541,7365435.42584252,4372440.95924289,76.5959043492058,-6.06414008788228,0.611546022267931,4487.25606747528,0.000639701352235389,-9.32771903425046,-3.16557688681474,-10.8535330611284,-14.0897339018652,6.16214214743573,3.23620084073679,0,7340435.42584252,4397440.95924289,7390435.42584252,4347440.95924289,700.776188380294,3264
542,7365435.42584252,4322440.95924289,92.9129182250734,-8.64404867577968,2.02446052414287,3961.8031147625,0.000537958850871959,-9.76041804289994,-3.80135142930625,-11.0664381724739,-14.0617841804122,5.95906661359369,2.99534600793822,0,7340435.42584252,4347440.95924289,7390435.42584252,4297440.95924289,623.875376116137,3185
635,7415435.42584252,4772440.95924289,213.03343936411,-3.04566242827282,7.24575402921442,3315.23920578259,0.00134579283667214,-2.93468376630745,3.58730952912948,-12.4782655142632,-13.475737645383,6.52199329543693,0.997472131119771,0,7390435.42584252,4797440.95924289,7440435.42584252,4747440.95924289,379.388510698088,2015
636,7415435.42584252,4722440.95924289,102.363884827652,9.37647335719139,19.2096684757155,1604.31192598251,0.00148850833432943,-4.00234823430276,2.62288905108994,-12.0224140651182,-13.5741970253902,6.62523728539269,1.55178296027198,0,7390435.42584252,4747440.95924289,7440435.42584252,4697440.95924289,414.852819743779,2743
637,7415435.42584252,4672440.95924289,76.6047667231083,12.2075001104811,73.0000283230459,1190.28029897171,0.00495837485471548,-5.06214884434222,1.6655719897851,-11.5699201792831,-13.6719312051102,6.72772083412732,2.1020110258271,0,7390435.42584252,4697440.95924289,7440435.42584252,4647440.95924289,76.1392142349262,686
638,7415435.42584252,4622440.95924289,57.2340322127222,12.7048077781204,43.2774509048748,1196.77499519078,0.00463604186515244,-6.11433979186141,0.715128730677035,-11.1206753251348,-13.7689636262944,6.82946852253844,2.64828830115961,0,7390435.42584252,4647440.95924289,7440435.42584252,4597440.95924289,11.6528297276689,56
639,7415435.42584252,4572440.95924289,43.6833723851995,13.5254311475646,60.9650882174981,1225.327282726,0,-6.86036440756417,-0.0211154725757107,-10.7890318344848,-13.8263097774298,6.83924893498845,3.037277942945,0,7390435.42584252,4597440.95924289,7440435.42584252,4547440.95924289,82.4614810250792,648
640,7415435.42584252,4522440.95924289,37.9748475078586,11.8435256491928,43.937212892996,1579.82166135454,0.000799789200520955,-7.15145624245963,-0.439876640180697,-10.6319649353332,-13.824539986176,6.71157960227894,3.19257505084285,0,7390435.42584252,4547440.95924289,7440435.42584252,4497440.95924289,309.531435121359,1489
641,7415435.42584252,4472440.95924289,31.6276933742145,9.31952679406423,28.9797945816483,2331.59880267429,0.00189911999064315,-7.44060887259235,-0.855848091437359,-10.4759443894021,-13.8227819849734,6.584760781155,3.34683759557137,0,7390435.42584252,4497440.95924289,7440435.42584252,4447440.95924289,376.706460196759,1827
642,7415435.42584252,4422440.95924289,30.3382115260392,6.46997690560615,14.7683048452016,3200.52049206804,0.00111725937416684,-7.72788192096017,-1.26911559926406,-10.320938025403,-13.8210354113238,6.45876632169611,3.50009738592083,0,7390435.42584252,4447440.95924289,7440435.42584252,4397440.95924289,453.092349642617,2607
643,7415435.42584252,4372440.95924289,68.2853274456346,-6.69737316984109,3.8920696042453,5314.29224758891,0.000140557832741274,-8.32936926237136,-2.06776249903386,-10.4145961756388,-13.8483861992377,6.2616067633375,3.43379002359893,0,7390435.42584252,4397440.95924289,7440435.42584252,4347440.95924289,634.045812222128,3253
644,7415435.42584252,4322440.95924289,75.2670806508256,-8.46435690701911,0.273723795178519,4900.55684051616,0.000144778937534361,-9.1705370227517,-3.16029444068392,-10.6984333804705,-13.8979692847389,6.01024258206778,3.19953590426838,0,7390435.42584252,4347440.95924289,7440435.42584252,4297440.95924289,595.072494295256,2874
645,7415435.42584252,4272440.95924289,103.65054834394,-13.0922686307788,0,4994.40326920607,0,-10.0066193762056,-4.24622131522958,-10.9805546045486,-13.947252608197,5.76039806097606,2.96669800364841,0,7390435.42584252,4297440.95924289,7440435.42584252,4247440.95924289,505.964811528411,3297
737,7465435.42584252,4772440.95924289,155.989646985036,1.55770352198584,2.30764034908246,3298.68253661242,0.00165799119311936,-2.44089847642781,4.09376840355946,-12.368002095451,-13.2916657865664,6.53466687998727,0.923663691115454,0,7440435.42584252,4797440.95924289,7490435.42584252,4747440.95924289,476.936489546981,2935
738,7465435.42584252,4722440.95924289,87.4099372803588,9.82763984678737,8.6040686509153,1700.70175594885,0.00113739031248223,-3.36628200322806,3.28012581082785,-11.8655772631269,-13.3489996953401,6.64640781405591,1.48342243221321,0,7440435.42584252,4747440.95924289,7490435.42584252,4697440.95924289,202.60231914734,1171
739,7465435.42584252,4672440.95924289,63.0113226491716,12.4018810897325,49.5211979982293,1161.99094570884,0.00455753393747845,-4.28484963905547,2.47247608380253,-11.3668530292898,-13.4059113125342,6.757325722858,2.03905828324439,0,7440435.42584252,4697440.95924289,7490435.42584252,4647440.95924289,224.420549476176,1254
740,7465435.42584252,4622440.95924289,48.1076669622713,12.7570215260224,31.1098124169679,1174.26533832083,0.00297392571549596,-5.19682170431566,1.67062550597473,-10.8717097738691,-13.4624142885215,6.8674472102904,2.59070451465235,0,7440435.42584252,4647440.95924289,7490435.42584252,4597440.95924289,6.93311410111893,34
741,7465435.42584252,4572440.95924289,42.2445585866045,12.4658756670067,50.1410561640398,1191.68535580163,0.00912599612475242,-5.83494226450188,1.05610661191581,-10.4913028445107,-13.5002926465414,6.8910488764177,3.00898980203065,0,7440435.42584252,4597440.95924289,7490435.42584252,4547440.95924289,12.6152025258158,70
742,7465435.42584252,4522440.95924289,36.1953724488063,12.5908782351374,157.442839517182,1257.87301516274,0.00822364487224747,-6.06603841739896,0.719357329479214,-10.2810084289606,-13.5104688185193,6.78539574687817,3.22946038955872,0,7440435.42584252,4547440.95924289,7490435.42584252,4497440.95924289,41.3017503349751,233
743,7465435.42584252,4472440.95924289,27.3790301808721,11.8339366092241,13.35260595406,1678.29009365831,0.00393184415496451,-6.29559504665906,0.384851414028796,-10.0721149593778,-13.520577198554,6.68044646068786,3.44846223917619,0,7440435.42584252,4497440.95924289,7490435.42584252,4447440.95924289,233.095481815991,1454
744,7465435.42584252,4422440.95924289,28.2873306254134,6.11499285159126,20.5753939557891,2634.47581654721,0.00109057159771456,-6.52365948664124,0.0525198907623393,-9.86457936212712,-13.5306198709837,6.57617937740358,3.66604050885654,0,7440435.42584252,4447440.95924289,7490435.42584252,4397440.95924289,698.452364564654,3226
745,7465435.42584252,4372440.95924289,62.5584195112656,-6.65782486815086,8.00957717486963,4894.3092505306,0.00117881763265814,-7.33101949049223,-0.969948111252956,-9.97565929014906,-13.6070384966101,6.36107137923928,3.63137920646106,0,7440435.42584252,4397440.95924289,7490435.42584252,4347440.95924289,679.880527691607,3280
746,7465435.42584252,4322440.95924289,75.7855403303127,-9.81477448095199,1.6680566172849,5676.86692508493,1.75866926353004e-05,-8.58065600260343,-2.51923745206156,-10.330428588467,-13.7341543890656,6.06141855054187,3.40372580059855,0,7440435.42584252,4347440.95924289,7490435.42584252,4297440.95924289,355.578956786814,2215
747,7465435.42584252,4272440.95924289,106.805567027865,-15.7539198348904,0.522203102507246,5994.77418058397,4.10435525925063e-05,-9.82273764816662,-4.05916032982222,-10.6830530753313,-13.8605017831662,5.7635773183444,3.17744870783494,0,7440435.42584252,4297440.95924289,7490435.42584252,4247440.95924289,401.081415649485,2487
838,7515435.42584252,4822440.95924289,224.470355353017,-6.02233269057539,NA,3102.02458966034,0,-1.03713113798364,5.42435286765776,-12.7271551015845,-13.1634629484656,6.46148400564139,0.436307846881098,0,7490435.42584252,4847440.95924289,7540435.42584252,4797440.95924289,556.726499341765,2909
839,7515435.42584252,4772440.95924289,139.355829985446,1.68085446667057,2.62933372476964,3314.64444288626,0.00141047109950809,-1.30602834983836,5.20368425561431,-12.4353419016599,-13.2060899551439,6.50971260545267,0.770748053483981,0,7490435.42584252,4797440.95924289,7540435.42584252,4747440.95924289,434.042585444046,2333
840,7515435.42584252,4722440.95924289,78.978583573619,9.36931072532997,11.5342343051541,1487.61655106252,0.00100990216727485,-1.99084332040132,4.61170779064904,-11.9408835366339,-13.2491189378429,6.60255111105035,1.30823540120894,0,7490435.42584252,4747440.95924289,7540435.42584252,4697440.95924289,271.007746520167,1443
841,7515435.42584252,4672440.95924289,53.3927941202898,12.3838822182506,41.4138934288798,1139.86325538801,0.00403564313058816,-2.67061430213073,4.02409151465065,-11.4500670932642,-13.2918309915645,6.69470581678138,1.84176389830031,0,7490435.42584252,4697440.95924289,7540435.42584252,4647440.95924289,106.770187152892,1286
842,7515435.42584252,4622440.95924289,49.2059266114748,12.2516631867898,52.7074473697748,1158.30999803166,0.00155875857742563,-3.34550433954568,3.44069448660268,-10.9627748481805,-13.334236360886,6.78619882614837,2.3714615127055,0,7490435.42584252,4647440.95924289,7540435.42584252,4597440.95924289,8.34783366182825,49
843,7515435.42584252,4572440.95924289,34.7706548360891,12.9153878867907,16.7068863645557,1187.82376462023,0,-3.99147322321982,2.81623860184815,-10.5887258081338,-13.389580887008,6.80771182506797,2.80085507887422,0,7490435.42584252,4597440.95924289,7540435.42584252,4547440.95924289,11.6965913872466,57
844,7515435.42584252,4522440.95924289,30.3105347601989,13.24930078474,13.6075872428652,1249.34491971148,0,-4.59660431386895,2.128084074425,-10.3825807472447,-13.4644741765315,6.72468838829394,3.0818934292868,0,7490435.42584252,4547440.95924289,7540435.42584252,4497440.95924289,34.3284067889851,146
845,7515435.42584252,4472440.95924289,26.906348483426,12.2085682564344,6.06742938143225,1579.36026159795,0.00142525020372391,-5.19770412314087,1.44451391652757,-10.1778089900213,-13.5388685395778,6.64221803966844,3.36105954955651,0,7490435.42584252,4497440.95924289,7540435.42584252,4447440.95924289,202.616865632131,800
846,7515435.42584252,4422440.95924289,25.374250384606,6.98678453716424,12.0280065431155,2469.9691198498,0.00121230594561242,-5.79489659724564,0.765387176638216,-9.97436831272151,-13.6127793161938,6.56028377388385,3.63841100347234,0,7490435.42584252,4447440.95924289,7540435.42584252,4397440.95924289,714.32427693175,3533
847,7515435.42584252,4372440.95924289,58.4285871860281,-7.11303586164901,8.56451711388772,4711.6146549626,0.000999946585778427,-6.8043464958416,-0.446621054623414,-10.0524784272211,-13.7024868778581,6.35772544121819,3.65000845063701,0,7490435.42584252,4397440.95924289,7540435.42584252,4347440.95924289,619.567642275011,3067
848,7515435.42584252,4322440.95924289,68.1969830789145,-8.14906945306084,1.3067595992118,5319.04329519857,0.000476208884732024,-8.12797561547302,-2.06485671941443,-10.3459555750972,-13.8041664190678,6.06311889605859,3.45821084397064,0,7490435.42584252,4347440.95924289,7540435.42584252,4297440.95924289,459.384580526033,2542
849,7515435.42584252,4272440.95924289,76.5216023244438,-9.95591679562307,0.3354106433047,5047.77859158992,0.00155724861947092,-9.4436025350559,-3.67330909572738,-10.6376584624858,-13.9052312412315,5.77029343932852,3.26757277874576,0,7490435.42584252,4297440.95924289,7540435.42584252,4247440.95924289,301.077315528452,1625
940,7565435.42584252,4822440.95924289,190.057471232577,-1.85021028719924,3.61900693690722,3373.11072054463,0.000988581164813731,-0.0352984165236751,6.3951039971748,-12.8350481786797,-13.1269746160789,6.43040241369848,0.291926437399129,0,7540435.42584252,4847440.95924289,7590435.42584252,4797440.95924289,755.408808858734,3030
941,7565435.42584252,4772440.95924289,120.078177113358,3.81330620093168,3.0952144402039,2290.4001388548,0.000860734254072127,0.0369050273292959,6.50945128548381,-12.5603226037303,-13.1524808814033,6.47254625815451,0.592158277673056,0,7540435.42584252,4797440.95924289,7590435.42584252,4747440.95924289,531.127173068507,2351
942,7565435.42584252,4722440.95924289,71.1035523091885,9.23947987619426,2.68836880915112,1415.3658066106,0.000663856926540255,-0.375442269272389,6.16214763524593,-12.0915315435928,-13.1899095111019,6.53758990451832,1.09837796750911,0,7540435.42584252,4747440.95924289,7590435.42584252,4697440.95924289,372.022820937513,1791
943,7565435.42584252,4672440.95924289,49.4201520247679,12.0124735701086,37.8635851115326,1125.06311331812,0.00758276053174623,-0.78475243139395,5.81740204201463,-11.6261933531708,-13.2270624610937,6.60215447340858,1.60086910792289,0,7540435.42584252,4697440.95924289,7590435.42584252,4647440.95924289,6.82719293325442,38
944,7565435.42584252,4622440.95924289,39,12.6781571623277,11.5676295520177,1150.97846051368,0,-1.19112363295033,5.47513181782443,-11.1641964201074,-13.263948642593,6.66625545077476,2.09975222248562,0,7540435.42584252,4647440.95924289,7590435.42584252,4597440.95924289,16.6284307300288,137
945,7565435.42584252,4572440.95924289,33.3580117592546,12.8356848523492,14.6884440659034,1201.17447568615,0,-1.88250812428249,4.79800811405804,-10.8143948247437,-13.3487462059297,6.68051623834053,2.53435138118595,0,7540435.42584252,4597440.95924289,7590435.42584252,4547440.95924289,16.8325647771054,84
946,7565435.42584252,4522440.95924289,29.0433460900431,12.7702452168842,6.17810157040638,1254.10122197161,0,-3.00253822624252,3.61778337534039,-10.6310207074492,-13.5054834225481,6.62032160158291,2.87446271509895,0,7540435.42584252,4547440.95924289,7590435.42584252,4497440.95924289,20.7191364163967,96
947,7565435.42584252,4472440.95924289,27.7806413918736,12.5990180086803,11.9612360986026,1331.09366024728,0.00334651851483497,-4.11510687635894,2.44542109499521,-10.4488681976303,-13.6611764822356,6.56052797135415,3.21230828460526,0,7540435.42584252,4497440.95924289,7590435.42584252,4447440.95924289,88.2496746883524,536
948,7565435.42584252,4422440.95924289,24.07556043029,9.34073757492901,9.00995395623906,2035.04045888345,0.00204170657568248,-5.22044348523127,1.2806795330332,-10.2678997356125,-13.8158574887531,6.50112301826447,3.54795775314059,0,7540435.42584252,4447440.95924289,7590435.42584252,4397440.95924289,576.022643144944,3018
949,7565435.42584252,4372440.95924289,50.6153916678378,-5.3672091892182,3.34198681894544,5550.07669659093,0.00108770876854022,-6.43075558623307,-0.109743114695494,-10.2966855111212,-13.9072419904161,6.32101247153758,3.61055647929486,0,7540435.42584252,4397440.95924289,7590435.42584252,4347440.95924289,683.641032955097,3399
950,7565435.42584252,4322440.95924289,59.2328122215892,-7.21698620596426,1.25292128338355,4927.57558119807,0.00103086934277351,-7.71982351547787,-1.67106152303315,-10.4859573020317,-13.9500666739085,6.04876199244472,3.46410937187679,0,7540435.42584252,4347440.95924289,7590435.42584252,4297440.95924289,522.101964370268,2349
951,7565435.42584252,4272440.95924289,71.8788318670124,-10.0026746066087,0.701473515233487,5369.19464791511,0.000834993942923581,-9.00109818957819,-3.22294074477567,-10.6740848217018,-13.9926324542993,5.77815744480252,3.31854763259749,0,7540435.42584252,4297440.95924289,7590435.42584252,4247440.95924289,310.163834629545,1690
952,7565435.42584252,4222440.95924289,86.6644448298249,-12.4486966101293,0,5673.87858635569,0.000107640555224258,-10.2748091887154,-4.76565884731988,-10.861101779024,-14.0349469585712,5.50915034139555,3.17384517954716,0,7540435.42584252,4247440.95924289,7590435.42584252,4197440.95924289,247.101774312308,1650
953,7565435.42584252,4172440.95924289,87.8924888158927,-10.1908183495647,0,5212.86554005604,0,-10.3714056901813,-4.97438092670905,-10.8902220672579,-13.9965980073019,5.39702476347221,3.10637594004394,0,7540435.42584252,4197440.95924289,7590435.42584252,4147440.95924289,364.196963650799,2041
958,7565435.42584252,3922440.95924289,266.137971888545,-9.18861932976974,NA,4866.45272043486,0.00223993348914807,-5.34397980570718,-0.0177951740670963,-10.4487599992177,-13.3980452175452,5.32618463164009,2.94928521832754,0,7540435.42584252,3947440.95924289,7590435.42584252,3897440.95924289,465.282960608039,2399
1041,7615435.42584252,4872440.95924289,272.517910981437,-6.43121844515373,NA,3949.23011593445,1.01557560818488e-05,0.464403810197105,6.82761119406679,-13.1734266068308,-13.0856930212755,6.36320738386969,0.0877335855553021,0,7590435.42584252,4897440.95924289,7640435.42584252,4847440.95924289,704.96506139891,2900
1042,7615435.42584252,4822440.95924289,149.292073284419,6.15048402502847,9.92354236511641,1850.19277183221,0.000637296733588901,0.966534304936259,7.36585512669182,-12.9429412557749,-13.0904862836921,6.39932082175556,0.147545027917158,0,7590435.42584252,4847440.95924289,7640435.42584252,4797440.95924289,625.076576856356,3184
1043,7615435.42584252,4772440.95924289,95.1705158667648,7.98985441248005,3.34586683223277,2092.03517385111,0.00112803882934146,1.37983840449691,7.81521831535327,-12.6853033058006,-13.0988718076628,6.43537991085635,0.413568501862137,0,7590435.42584252,4797440.95924289,7640435.42584252,4747440.95924289,575.157875793147,2653
1044,7615435.42584252,4722440.95924289,58.0157266068817,11.3434694015015,28.0291670350775,1086.23464173933,0.0032247034167982,1.23995878185649,7.71258747984279,-12.2421795505516,-13.1307000843609,6.47262869798629,0.888520533809279,0,7590435.42584252,4747440.95924289,7640435.42584252,4697440.95924289,249.746724492678,1458
1045,7615435.42584252,4672440.95924289,42.5220438161329,12.0391585161574,7.09350206885383,1106.5917098529,0.00769226294805556,1.10110943934278,7.61071256937856,-11.8023196130774,-13.1622939306229,6.50960313003578,1.35997431754546,0,7590435.42584252,4697440.95924289,7640435.42584252,4647440.95924289,52.5992980283433,820
