"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10000",181.828020271518,0.768391816857257,0.717789877998583,2.37137680460809,6.96216216216216
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10001",178.633718608789,0.776495276011992,0.71907303956287,2.37601344452515,6.96315789473684
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10002",184.867557061017,0.777389304295714,0.719825436947847,2.37345649005286,6.96296296296296
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10003",167.05031752217,0.778238451832378,0.721886655251547,2.38247148375747,6.96195652173913
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10004",171.004087517523,0.776071524981941,0.726719563132253,2.38387230290308,6.9608938547486
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10005",167.590628481065,0.777419931599517,0.720982556491615,2.37857541597758,6.95953757225433
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10006",158.429560097516,0.787417318452626,0.717669269310792,2.37707481056781,6.95906432748538
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10007",162.4819158454,0.789258878451937,0.714915270409871,2.36930053832553,6.95757575757576
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10008",161.918796506868,0.792945202794101,0.720098461513976,2.38014906988347,6.9559748427673
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10009",168.038130931346,0.790850667947007,0.720569768100111,2.37736187482139,6.95424836601307
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10010",191.010273727908,0.78923686048264,0.711236039004719,2.36003344701209,6.95424836601307
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10011",218.243371918198,0.79166130622699,0.711377940733791,2.35450596280235,6.95394736842105
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10012",218.688970747986,0.789419277531586,0.713022870013139,2.35680104131012,6.95205479452055
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10013",220.739293740554,0.788787256124364,0.713291589067738,2.35730317243625,6.95238095238095
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10014",220.421316250072,0.788608265881545,0.715467958467607,2.35768767761906,6.95238095238095
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10015",220.135938005742,0.791356822062745,0.714090590404731,2.35315169494434,6.95302013422819
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10016",254.723250285628,0.784778589818401,0.71465952998066,2.35032705017908,6.95333333333333
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10017",259.59199077014,0.782645933044645,0.720204541504242,2.35985306498707,6.9527027027027
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10018",252.8426122359,0.788007338971529,0.721130942206065,2.36504955323571,6.95104895104895
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10019",257.809267043276,0.787189794265707,0.720831749318723,2.36237860022948,6.95070422535211
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10020",254.976593209487,0.785108621726978,0.721053432384398,2.37015033865887,6.95
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10099",133.876169379999,0.776642275631546,0.719994220679127,2.38731310572982,6.96354166666667
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10100",164.489566576923,0.771907045346646,0.7157657193896,2.37514457215176,6.96256684491979
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10101",171.595537671303,0.765773237102412,0.713861566933129,2.36875109893013,6.96174863387978
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10102",166.367546063567,0.771499740837032,0.71671140253666,2.37126555851079,6.96256684491979
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10103",169.33695727824,0.775736020582549,0.717760059706042,2.37488721459079,6.96276595744681
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10104",185.129858850172,0.77694431545175,0.718747834641595,2.3766010986878,6.96236559139785
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10105",178.865677210031,0.777958612524531,0.720575097629775,2.37828462433242,6.96174863387978
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10106",173.762321297261,0.775772139803127,0.718541148622022,2.37612684088422,6.96
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10107",163.473497458014,0.77930238112512,0.719400082977092,2.3769115163479,6.95953757225434
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10108",163.199225217811,0.783605863490673,0.714065431158535,2.36984471438689,6.95882352941176
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10109",159.65577892761,0.790693414947445,0.716195512946845,2.37132295393615,6.95731707317073
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10110",161.905743260384,0.793356714046705,0.717415411114957,2.37454191850303,6.95625
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10111",179.628543313013,0.79222267693498,0.718443555697528,2.37253604580435,6.9551282051282
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10112",198.614147490159,0.788749057561092,0.712295400484761,2.35939291442822,6.95394736842105
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10113",201.10994302911,0.789277014422141,0.713192163188101,2.36092823847357,6.95394736842105
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10114",219.092947142182,0.790502397192147,0.714898327673391,2.36111954887557,6.95238095238095
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10115",221.074379954927,0.790360258775724,0.71564765599581,2.36096551648109,6.9527027027027
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10116",221.606466382047,0.790970124104104,0.713720740321637,2.35367552689337,6.95333333333333
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10117",225.145804912063,0.788470121522278,0.71564267635635,2.3525756031156,6.95364238410596
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10118",262.354765911975,0.784583479361551,0.71297657726847,2.34892430535708,6.95394736842105
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10119",265.955683664652,0.781434139377375,0.716018745834338,2.35157930437685,6.95205479452054
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10120",265.939064774973,0.783024122303853,0.715807349383586,2.35281886785512,6.95205479452055
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10121",261.34368193712,0.78111793360262,0.714430467323021,2.35668927033811,6.95205479452055
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10202",136.02473766045,0.778366905833044,0.713791979373307,2.37347723078416,6.96315789473684
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10203",171.770851511545,0.767874201576375,0.708775114368309,2.35340480892259,6.96174863387978
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10204",168.237466937649,0.769381507534682,0.713832330868703,2.36343070252805,6.96195652173913
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10205",176.992454498946,0.770020085659879,0.715112903492424,2.36751801545567,6.96216216216216
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10206",185.666205788239,0.773960307056017,0.716220908441142,2.37071683365956,6.96195652173913
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10207",178.076095852142,0.776756427772746,0.716917452130852,2.37337700254201,6.96132596685083
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10208",178.492155673556,0.778008998568327,0.71963411902286,2.37537747170416,6.96045197740113
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10209",163.677861797903,0.77698170568716,0.71822181487298,2.37212724813708,6.95977011494253
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10210",160.262177190469,0.78341996888922,0.71301238091239,2.36831875851317,6.95808383233533
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10211",158.254275440039,0.791950897087302,0.716592411466199,2.3720724253096,6.95705521472393
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10212",163.960905519917,0.791337162876083,0.717222894977101,2.36987819440448,6.95679012345679
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10213",176.05330852011,0.78674032651875,0.717491156596428,2.37160295161948,6.95625
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10214",193.058796644263,0.789152936236487,0.71424827872332,2.36328058504038,6.95424836601307
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10215",201.441266668832,0.790972640563136,0.713001885420306,2.35968836664903,6.95394736842105
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10216",227.588370035521,0.79452585450023,0.716111551185002,2.36239894812176,6.95333333333333
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10217",226.606465494593,0.792904520886745,0.717154414706661,2.36281445533629,6.95333333333334
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10218",229.314418878262,0.791815639281186,0.716285111845631,2.35549933111257,6.95454545454545
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10219",242.982880656643,0.787547820971445,0.715492271847851,2.35628530416793,6.95454545454545
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10220",260.881829912847,0.787374875319803,0.719023432885644,2.35181928917989,6.95424836601307
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10221",264.37477212191,0.783386981291943,0.715249732384944,2.34976932368724,6.9527027027027
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10222",271.476926430243,0.779397382964923,0.712968634403141,2.34867444565598,6.95364238410596
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10223",302.277698790816,0.7770098558796,0.714228597950979,2.35071157307813,6.95205479452055
"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
"10304",134.96464286272,0.779897227178966,0.712480856716157,2.37161327057483,6.96315789473684
