"FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ","grid_id"
3.94356110384975,0.369647392500033,0.673075416328391,3.78454006220528,18.3903395966477,4525
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4526
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4527
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4528
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4529
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4530
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4531
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4532
1.41510164565879,0.869375441015781,0.829739175448263,1.86694601045771,3.68267307319681,4533
0.793942207153811,0.645227724603455,0.797053924905738,1.47486553827551,2.49354471498347,4534
0.0125978744635323,0.357915892451995,0.713233052390981,0.870364259768996,0.862926497609546,4535
0.605498498805555,0.429862984663873,0.801736240616173,1.58605769313879,3.39991535478096,4536
1.37958692240186,0.621199026789621,0.781982887091343,1.82586395536252,3.7605222692024,4537
NA,NA,NA,0,0,4612
NA,NA,NA,1.85391158385084,3.43698816073634,4613
NA,NA,NA,1.85391158385084,3.43698816073634,4614
NA,NA,NA,1.85391158385084,3.43698816073634,4615
NA,NA,NA,0,0,4616
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4626
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4627
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4628
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4629
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4630
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4631
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4632
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4633
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4634
1.41510164565879,0.869375441015781,0.829739175448263,1.86694601045771,3.68267307319681,4635
0.775871460863173,0.804558823376519,0.910708701175768,1.67788988249626,3.00477999849123,4636
0.247714035481166,0.644250517618105,0.692283385538335,1.12533288327515,1.3127516555824,4637
0.148414413439989,0.976297874515879,0.755673015960888,1.11938099024788,1.26170092437181,4638
1.5034680445949,0.74297509059252,0.769530895739927,2.01335445060387,4.34822393565121,4639
6.60051175519169,0.722859761414296,0.621585419919362,2.83840234459046,9.72732172282269,4640
NA,NA,NA,0,0,4714
NA,NA,NA,1.85391158385084,3.43698816073634,4715
NA,NA,NA,1.85391158385084,3.43698816073634,4716
NA,NA,NA,1.85391158385084,3.43698816073634,4717
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4728
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4729
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4730
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4731
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4732
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4733
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4734
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4735
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4736
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4737
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4738
NA,NA,NA,1.12762554800668,1.27153937651737,4739
0.148414413439989,0.976297874515879,0.755673015960888,1.11938099024788,1.26170092437181,4740
2.66482324814118,0.699719269873049,0.855299118040081,2.25882332735971,5.18943842169968,4741
29.0191276175299,0.606387721779967,0.763448591038132,2.76744187960902,9.70803358682189,4749
29.0191276175299,0.6058789825429,0.757224478459249,2.7669029192183,9.70441548047729,4750
NA,NA,NA,0,0,4816
NA,NA,NA,1.85391158385084,3.43698816073634,4817
NA,NA,NA,1.85391158385084,3.43698816073634,4818
NA,NA,NA,1.85391158385084,3.43698816073634,4819
NA,NA,NA,0,0,4820
NA,NA,NA,0,0,4830
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4831
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4832
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4833
1.45926456804551,0.811586322873719,0.866023335982906,1.59107894741117,2.83979983800846,4834
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4835
1.31940532489103,0.773643387598784,0.713741886314048,1.39017449636409,2.34628383736692,4836
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4837
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4838
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4839
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4840
1.30528461831118,0.78620059335229,0.923358109195811,1.82620368411169,3.44187625293075,4841
1.38024558151225,0.607904916194945,0.797829164862809,2.10347663648384,4.73286135412267,4842
5.01946224230127,0.690687382572974,0.643189726309098,3.00333391587262,10.9993522051613,4843
6.22224368098199,0.510949293478914,0.668720173396871,2.69773277750883,9.05009037181092,4844
11.9652789413986,0.648544183534507,0.659018115468464,2.64967374715611,8.4643212846825,4850
29.7106088461709,0.654054601550705,0.684093356906431,2.94134458660408,11.0702512144679,4851
28.6937679210124,0.654811548229156,0.743705578360867,2.82885642450008,10.2835080397374,4852
NA,NA,NA,0,0,4917
NA,NA,NA,0,0,4918
NA,NA,NA,1.85391158385084,3.43698816073634,4919
NA,NA,NA,1.85391158385084,3.43698816073634,4920
NA,NA,NA,1.85391158385084,3.43698816073634,4921
NA,NA,NA,0,0,4922
NA,NA,NA,0,0,4924
0.0141207065798488,0.874145070826478,0.75004598075159,1.01609365156515,1.08876018920799,4933
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4934
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,4935
1.45926456804551,0.811586322873719,0.866023335982906,1.59107894741117,2.83979983800846,4936
1.45926456804551,0.811586322873719,0.866023335982906,1.59107894741117,2.83979983800846,4937
1.31940532489103,0.773643387598784,0.713741886314048,1.39017449636409,2.34628383736692,4938
1.31940532489103,0.773643387598784,0.713741886314048,1.39017449636409,2.34628383736692,4939
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4940
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,4941
1.31940532489103,0.671437675511707,0.743615400895112,1.3001518684978,2.23522887632916,4942
3.6194805777142,0.631368332778052,0.715709786444795,2.19662605610945,6.77060958866751,4943
5.40461980350443,0.721260539889899,0.644817539257976,2.5462430424138,8.14716119653229,4944
5.40461980350443,0.674218382524007,0.667351098670888,2.55812256099986,8.65658034702975,4945
5.611067185916,0.616623559803676,0.668959340591461,2.65218936096115,8.80456616357812,4946
6.75388681782013,0.643458191466403,0.655553185907779,2.95731732672114,10.7741960894161,4947
9.3670129220886,0.662743949654304,0.644910128639923,2.52810000595819,7.79555157831692,4950
10.6455971544349,0.633716453909155,0.635702429791008,2.60885639628143,8.55037440199852,4951
11.3996879666996,0.656070495585251,0.641978837360914,2.73454980347226,9.04113172408146,4952
11.3996879666996,0.665510922152561,0.643874592994425,2.78159909052438,9.16369039887005,4953
11.3996879666996,0.649611991109815,0.642914334917896,2.75580630960224,9.16126664477694,4954
11.9652789413986,0.610753449228269,0.645492264642089,2.66750734404442,8.60250273865051,4955
NA,NA,NA,0,0,5019
NA,NA,NA,0,0,5020
NA,NA,NA,0,0,5021
NA,NA,NA,1.85391158385084,3.43698816073634,5022
NA,NA,NA,1.85391158385084,3.43698816073634,5023
NA,NA,NA,1.85391158385084,3.43698816073634,5024
NA,NA,NA,1.85391158385084,3.43698816073634,5025
NA,NA,NA,0,0,5026
NA,NA,NA,0,0,5027
NA,NA,NA,0,0,5028
NA,NA,NA,1.12762554800668,1.27153937651737,5035
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,5036
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,5037
1.46024121032161,0.739895150915512,0.805833498453545,1.49126386948836,2.5795273149245,5038
1.46024121032161,0.739895150915512,0.805833498453545,1.49126386948836,2.5795273149245,5039
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,5040
1.31940532489103,0.776775438615149,0.775923958738871,1.53689741928635,2.73329786453524,5041
2.95989146645421,0.637985497204586,0.69654566038808,2.67598744960295,8.9009878339995,5042
2.95989146645421,0.570914853313393,0.689074144776131,2.35335092836721,7.64771978485687,5043
3.08399918051162,0.592983681717043,0.718367441016127,2.05475106121031,6.36587788909774,5044
4.41297682182734,0.645560946434595,0.711411776979452,1.95753295024089,5.45366954507461,5045
4.41297682182734,0.664890051321695,0.694915072857592,2.07447505545329,5.87417981025317,5046
5.40461980350443,0.664859648214585,0.663873703139046,2.27088669756845,6.8278143362771,5047
5.40461980350443,0.699689191950449,0.674802698662178,2.39632613850707,7.37358303618952,5048
6.08445637751422,0.713658981061744,0.678605748206139,2.63830244615372,8.2505282178981,5049
5.69929881631106,0.684434121605057,0.675111994343912,2.7821165006222,9.13211250989583,5050
3.06284198865403,0.708600309270713,0.725293213841024,2.4021166272316,6.53954873984746,5051
3.18807634269904,0.699112515441468,0.710393205506605,2.2576211679544,5.6824271737431,5052
7.53252880920558,0.642091013946627,0.682925730157433,2.52260937790982,7.55509388206973,5053
8.37667213213007,0.651294514388474,0.69764105263533,2.55813054030241,7.6718106247284,5054
11.3996879666996,0.650489985701153,0.639991711417032,2.69682675309444,8.76616209278089,5055
11.3996879666996,0.643926233673664,0.64033394571237,2.6719260487741,8.68211579921203,5056
11.9652789413986,0.622899881652082,0.645643876074526,2.63283539287053,8.42601358224923,5057
11.9652789413986,0.610546455379517,0.642900795412701,2.63893899813333,8.46586146750539,5058
11.0720195634045,0.601416795482758,0.655439047644078,2.525015854485,7.56736836727309,5059
NA,NA,NA,0,0,5121
NA,NA,NA,0,0,5122
NA,NA,NA,0,0,5123
NA,NA,NA,1.85391158385084,3.43698816073634,5124
NA,NA,NA,1.85391158385084,3.43698816073634,5125
NA,NA,NA,1.85391158385084,3.43698816073634,5126
NA,NA,NA,1.85391158385084,3.43698816073634,5127
NA,NA,NA,1.85391158385084,3.43698816073634,5128
NA,NA,NA,1.85391158385084,3.43698816073634,5129
NA,NA,NA,1.85391158385084,3.43698816073634,5130
NA,NA,NA,1.85391158385084,3.43698816073634,5131
NA,NA,NA,0,0,5132
NA,NA,NA,0,0,5133
NA,NA,NA,0,0,5137
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,5138
0.215124492553701,0.916969513062381,0.957685689766752,1.23205951452276,1.64116941908409,5139
1.46024121032161,0.781750134371526,0.801422478396654,1.52654781421432,2.62259406206577,5140
1.46024121032161,0.781750134371526,0.801422478396654,1.52654781421432,2.62259406206577,5141
1.45926456804551,0.843584880151289,0.855540908926127,1.62869832872837,2.87849334708722,5142
1.31940532489103,0.84584273157322,0.761315953809942,1.57003746147387,2.72478443289919,5143
2.95989146645421,0.690988322320505,0.724475714336491,2.49510481710351,8.03079621220709,5144
2.95989146645421,0.690988322320505,0.724475714336491,2.49510481710351,8.03079621220709,5145
