"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10000",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10001",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10002",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10003",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10005",5.88757989512755,0.904238453956461,0.92790306862921,2.15294807999603,4.66666666666667
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10008",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10009",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10010",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10011",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10012",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10013",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10014",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10015",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10016",0.970808876630339,0.741065312272735,0.842253911193713,2.3224434401509,5.6
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10017",5.24360059571225,0.778032738631925,0.860424820083969,2.12886578410307,4.66666666666667
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10018",5.24360059571225,0.778032738631925,0.860424820083969,2.12886578410307,4.66666666666667
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10019",5.24360059571225,0.778032738631925,0.860424820083969,2.12886578410307,4.66666666666667
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10020",5.24360059571225,0.778032738631925,0.860424820083969,2.12886578410307,4.66666666666667
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10099",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
"10100",5.20429148350974,0.916993833499277,0.964398857557757,2.28882218118508,5.25
"i","tmp.FRic","tmp.FEve","tmp.FDiv","tmp.FDis","tmp.RaoQ"
